Index,SIVBOpen,SIVB.High,SIVB.Low,SIVB.Close,SIVBVolume,SIVB.WAP,SIVB.hasGaps,SIVB.Count
11/17/2022 13:07,221.71,221.71,221.66,221.66,3,221.693,0,3
11/17/2022 13:07,221.62,221.65,221.59,221.64,7,221.613,0,6
11/17/2022 13:08,221.64,221.64,221.64,221.64,0,221.64,0,0
11/17/2022 13:08,221.64,221.64,221.64,221.64,0,221.64,0,0
11/17/2022 13:09,221.47,221.86,221.37,221.86,28,221.635,0,28
11/17/2022 13:09,221.86,221.9,221.58,221.9,14,221.807,0,5
11/17/2022 13:10,221.87,222.04,221.61,222.04,12,221.846,0,10
11/17/2022 13:10,222.04,222.04,222.04,222.04,0,222.04,0,0
11/17/2022 13:11,222.03,222.29,222.03,222.26,11,222.135,0,8
11/17/2022 13:11,222.11,222.11,221.94,222.08,10,222.035,0,10
11/17/2022 13:12,222.24,222.24,222.24,222.24,1,222.24,0,1
11/17/2022 13:12,222.36,222.37,222.36,222.37,2,222.365,0,2
11/17/2022 13:13,222.27,222.27,222.27,222.27,3,222.27,0,3
11/17/2022 13:13,222.32,222.53,222.32,222.53,5,222.372,0,5
11/17/2022 13:14,222.38,222.56,222.38,222.51,4,222.458,0,4
11/17/2022 13:14,222.36,222.39,222.27,222.27,5,222.338,0,5
11/17/2022 13:15,222.13,222.13,222.13,222.13,1,222.13,0,1
11/17/2022 13:15,222.21,222.42,222.2,222.33,26,222.28,0,13
11/17/2022 13:16,222.33,222.33,222.33,222.33,0,222.33,0,0
11/17/2022 13:16,222.3,222.3,222.3,222.3,2,222.3,0,1
11/17/2022 13:17,222.3,222.3,222.3,222.3,0,222.3,0,0
11/17/2022 13:17,222.27,222.27,222.06,222.06,5,222.125,0,4
11/17/2022 13:18,221.9,221.9,221.9,221.9,1,221.9,0,1
11/17/2022 13:18,222.08,222.08,222.05,222.06,5,222.07,0,4
11/17/2022 13:19,222.06,222.06,222.06,222.06,0,222.06,0,0
11/17/2022 13:19,222.07,222.16,222.07,222.16,3,222.103,0,3
11/17/2022 13:20,222.07,222.07,222.07,222.07,1,222.07,0,1
11/17/2022 13:20,222.16,222.34,222.14,222.14,13,222.218,0,13
11/17/2022 13:21,222.06,222.06,222.03,222.03,2,222.045,0,2
11/17/2022 13:21,221.99,221.99,221.55,221.71,15,221.685,0,14
11/17/2022 13:22,221.55,221.55,221.54,221.54,2,221.545,0,2
11/17/2022 13:22,221.65,221.83,221.58,221.83,5,221.673,0,4
11/17/2022 13:23,221.83,221.83,221.83,221.83,0,221.83,0,0
11/17/2022 13:23,221.92,221.92,221.91,221.91,2,221.915,0,2
11/17/2022 13:24,221.84,222.1,221.83,222.1,8,221.961,0,8
11/17/2022 13:24,222.1,222.1,222.1,222.1,0,222.1,0,0
11/17/2022 13:25,222.1,222.1,222.1,222.1,0,222.1,0,0
11/17/2022 13:25,222.1,222.1,222.1,222.1,0,222.1,0,0
11/17/2022 13:26,221.97,221.98,221.93,221.93,3,221.958,0,2
11/17/2022 13:26,221.88,221.88,221.7,221.7,6,221.748,0,6
11/17/2022 13:27,221.7,221.7,221.7,221.7,0,221.7,0,0
11/17/2022 13:27,221.7,221.7,221.7,221.7,0,221.7,0,0
11/17/2022 13:28,221.8,221.92,221.8,221.92,6,221.82,0,6
11/17/2022 13:28,221.82,221.82,221.82,221.82,1,221.82,0,1
11/17/2022 13:29,221.82,221.82,221.82,221.82,0,221.82,0,0
11/17/2022 13:29,221.59,221.69,221.55,221.69,4,221.594,0,4
11/17/2022 13:30,221.75,221.76,221.75,221.75,1,221.751,0,1
11/17/2022 13:30,221.75,221.75,221.75,221.75,0,221.75,0,0
11/17/2022 13:31,221.4,221.4,221.4,221.4,1,221.4,0,1
11/17/2022 13:31,221.36,221.36,221.36,221.36,1,221.36,0,1
11/17/2022 13:32,221.35,221.41,221.28,221.41,4,221.336,0,4
11/17/2022 13:32,221.46,221.7,221.45,221.7,9,221.502,0,8
11/17/2022 13:33,221.7,221.7,221.7,221.7,0,221.7,0,0
11/17/2022 13:33,221.7,221.7,221.7,221.7,0,221.7,0,0
11/17/2022 13:34,221.71,221.72,221.71,221.71,1,221.711,0,1
11/17/2022 13:34,221.7,221.7,221.7,221.7,1,221.7,0,1
11/17/2022 13:35,221.46,221.72,221.46,221.71,11,221.675,0,11
11/17/2022 13:35,221.71,221.71,221.71,221.71,0,221.71,0,0
11/17/2022 13:36,221.62,221.72,221.62,221.64,3,221.658,0,3
11/17/2022 13:36,221.75,221.81,221.75,221.81,2,221.78,0,2
11/17/2022 13:37,221.96,221.96,221.68,221.68,2,221.792,0,2
11/17/2022 13:37,221.68,221.68,221.68,221.68,0,221.68,0,0
11/17/2022 13:38,221.81,222.32,221.81,222.31,8,221.985,0,6
11/17/2022 13:38,222.31,222.31,222.31,222.31,0,222.31,0,0
11/17/2022 13:39,222.16,222.22,222.16,222.22,4,222.182,0,4
11/17/2022 13:39,222.09,222.44,222.09,222.41,17,222.327,0,17
11/17/2022 13:40,222.41,222.41,222.41,222.41,0,222.41,0,0
11/17/2022 13:40,222.09,222.09,221.95,222.05,10,222.027,0,10
11/17/2022 13:41,222.05,222.05,222.05,222.05,0,222.05,0,0
11/17/2022 13:41,222.14,222.14,222.01,222.02,2,222.078,0,2
11/17/2022 13:42,222.02,222.02,222.02,222.02,0,222.02,0,0
11/17/2022 13:42,222.14,222.14,222.13,222.14,1,222.135,0,1
11/17/2022 13:43,222.02,222.02,221.9,221.9,2,221.96,0,2
11/17/2022 13:43,221.9,221.9,221.9,221.9,0,221.9,0,0
11/17/2022 13:44,221.9,221.9,221.9,221.9,0,221.9,0,0
11/17/2022 13:44,221.96,221.97,221.96,221.96,1,221.963,0,1
11/17/2022 13:45,221.75,221.8,221.75,221.8,4,221.763,0,4
11/17/2022 13:45,221.8,221.8,221.8,221.8,0,221.8,0,0
11/17/2022 13:46,221.8,221.8,221.8,221.8,0,221.8,0,0
11/17/2022 13:46,221.8,221.8,221.8,221.8,0,221.8,0,0
11/17/2022 13:47,221.63,221.74,221.49,221.74,14,221.575,0,4
11/17/2022 13:47,221.53,221.53,221.52,221.53,1,221.529,0,1
11/17/2022 13:48,221.79,221.79,221.77,221.77,3,221.784,0,3
11/17/2022 13:48,221.53,221.58,221.45,221.58,6,221.528,0,6
11/17/2022 13:49,221.42,221.44,221.27,221.41,9,221.348,0,9
11/17/2022 13:49,221.49,221.49,221.49,221.49,1,221.49,0,1
11/17/2022 13:50,221.42,221.67,221.42,221.53,13,221.5,0,13
11/17/2022 13:50,221.53,221.53,221.53,221.53,0,221.53,0,0
11/17/2022 13:51,221.53,221.53,221.53,221.53,0,221.53,0,0
11/17/2022 13:51,221.43,221.43,221.31,221.4,4,221.372,0,4
11/17/2022 13:52,221.3,221.4,221.2,221.26,6,221.325,0,6
11/17/2022 13:52,221.15,221.15,221.13,221.14,43,221.145,0,4
11/17/2022 13:53,221.03,221.04,220.54,220.54,8,220.908,0,8
11/17/2022 13:53,220.85,220.85,220.68,220.68,2,220.78,0,2
11/17/2022 13:54,220.67,220.67,220.67,220.67,1,220.67,0,1
11/17/2022 13:54,220.5,220.85,220.5,220.85,11,220.813,0,10
11/17/2022 13:55,220.92,220.92,220.92,220.92,1,220.92,0,1
11/17/2022 13:55,220.93,220.93,220.92,220.93,1,220.925,0,1
11/17/2022 13:56,220.93,220.93,220.93,220.93,0,220.93,0,0
11/17/2022 13:56,220.93,220.93,220.93,220.93,0,220.93,0,0
11/17/2022 13:57,220.86,221.07,220.86,221,18,221.036,0,13
11/17/2022 13:57,221.11,221.11,221.11,221.11,1,221.11,0,1
11/17/2022 13:58,221.07,221.08,221.07,221.08,2,221.073,0,2
11/17/2022 13:58,221.08,221.08,221.08,221.08,1,221.08,0,1
11/17/2022 13:59,220.92,220.92,220.92,220.92,1,220.92,0,1
11/17/2022 13:59,220.86,220.86,220.72,220.72,6,220.77,0,6
11/17/2022 14:00,220.87,221.03,220.87,221.03,6,220.92,0,5
11/17/2022 14:00,221.03,221.03,221.03,221.03,0,221.03,0,0
11/17/2022 14:01,221.05,221.05,221.05,221.05,1,221.05,0,1
11/17/2022 14:01,221.05,221.05,221.05,221.05,0,221.05,0,0
11/17/2022 14:02,220.86,220.86,220.86,220.86,1,220.86,0,1
11/17/2022 14:02,220.94,220.94,220.9,220.9,2,220.918,0,2
11/17/2022 14:03,221.06,221.08,221,221.03,20,221.041,0,20
11/17/2022 14:03,221.03,221.03,221.03,221.03,0,221.03,0,0
11/17/2022 14:04,220.79,220.79,220.51,220.51,7,220.594,0,7
11/17/2022 14:04,220.61,220.61,220.61,220.61,1,220.61,0,1
11/17/2022 14:05,220.61,220.61,220.61,220.61,0,220.61,0,0
11/17/2022 14:05,220.47,220.48,220.35,220.35,6,220.427,0,6
11/17/2022 14:06,220.35,220.35,220.35,220.35,0,220.35,0,0
11/17/2022 14:06,220.52,220.69,220.5,220.69,9,220.561,0,8
11/17/2022 14:07,220.44,220.45,220.44,220.44,6,220.44,0,6
11/17/2022 14:07,220.15,220.2,220.07,220.2,57,220.08,0,7
11/17/2022 14:08,220.19,220.19,220.18,220.19,1,220.185,0,1
11/17/2022 14:08,220.19,220.19,220.19,220.19,0,220.19,0,0
11/17/2022 14:09,220.18,220.18,220.17,220.18,2,220.175,0,1
11/17/2022 14:09,220.14,220.14,219.97,220,41,220.043,0,32
11/17/2022 14:10,219.96,220.1,219.75,220.05,52,219.979,0,24
11/17/2022 14:10,220.05,220.05,220.05,220.05,0,220.05,0,0
11/17/2022 14:11,220.08,220.08,220.07,220.08,1,220.075,0,1
11/17/2022 14:11,219.93,220,219.82,219.92,25,219.865,0,11
11/17/2022 14:12,220.04,220.04,220.04,220.04,20,220.04,0,1
11/17/2022 14:12,219.92,219.92,219.89,219.9,3,219.902,0,2
11/17/2022 14:13,219.9,219.9,219.9,219.9,0,219.9,0,0
11/17/2022 14:13,220.04,220.13,219.89,220.13,19,220.015,0,19
11/17/2022 14:14,219.96,219.96,219.96,219.96,1,219.96,0,1
11/17/2022 14:14,219.96,219.96,219.96,219.96,0,219.96,0,0
11/17/2022 14:15,220,220,220,220,1,220,0,1
11/17/2022 14:15,219.81,219.94,219.79,219.92,14,219.841,0,14
11/17/2022 14:16,219.78,219.78,219.52,219.53,4,219.655,0,4
11/17/2022 14:16,219.53,219.53,219.53,219.53,0,219.53,0,0
11/17/2022 14:17,219.42,219.42,219.32,219.32,9,219.409,0,2
11/17/2022 14:17,219.27,219.39,219.27,219.38,18,219.322,0,9
11/17/2022 14:18,219.38,219.39,219.38,219.39,2,219.383,0,2
11/17/2022 14:18,219.36,219.38,219.36,219.38,2,219.368,0,2
11/17/2022 14:19,219.29,219.29,219.14,219.14,5,219.208,0,5
11/17/2022 14:19,219.19,219.19,219.18,219.19,10,219.185,0,1
11/17/2022 14:20,219.1,219.14,219.09,219.14,5,219.12,0,5
11/17/2022 14:20,219.1,219.1,219.02,219.06,3,219.058,0,3
11/17/2022 14:21,219.06,219.06,219.06,219.06,0,219.06,0,0
11/17/2022 14:21,218.98,219,218.87,218.87,11,218.975,0,11
11/17/2022 14:22,218.78,218.78,218.63,218.63,3,218.721,0,3
11/17/2022 14:22,218.73,218.73,218.62,218.62,2,218.675,0,2
11/17/2022 14:23,218.76,218.76,218.76,218.76,1,218.76,0,1
11/17/2022 14:23,218.63,218.81,218.63,218.8,9,218.782,0,8
11/17/2022 14:24,219.06,219.15,219.06,219.14,2,219.102,0,2
11/17/2022 14:24,219.14,219.14,219.14,219.14,0,219.14,0,0
11/17/2022 14:25,219.2,219.2,219.03,219.05,3,219.092,0,3
11/17/2022 14:25,219.05,219.05,219.05,219.05,0,219.05,0,0
11/17/2022 14:26,218.98,218.98,218.98,218.98,1,218.98,0,1
11/17/2022 14:26,218.98,218.98,218.98,218.98,0,218.98,0,0
11/17/2022 14:27,219.11,219.21,219.11,219.21,7,219.131,0,7
11/17/2022 14:27,219.21,219.21,219.21,219.21,0,219.21,0,0
11/17/2022 14:28,219.42,219.42,219.42,219.42,60,219.42,0,1
11/17/2022 14:28,219.28,219.8,219.28,219.8,27,219.443,0,27
11/17/2022 14:29,219.84,219.85,219.38,219.5,17,219.674,0,8
11/17/2022 14:29,219.35,219.35,219.26,219.26,3,219.289,0,3
11/17/2022 14:30,219.36,219.36,219.26,219.26,3,219.295,0,3
11/17/2022 14:30,219.26,219.26,219.26,219.26,0,219.26,0,0
11/17/2022 14:31,219.45,219.45,219.45,219.45,3,219.45,0,3
11/17/2022 14:31,219.45,219.45,219.45,219.45,0,219.45,0,0
11/17/2022 14:32,219.45,219.45,219.45,219.45,0,219.45,0,0
11/17/2022 14:32,219.58,219.58,219.57,219.57,2,219.573,0,2
11/17/2022 14:33,219.55,219.56,219.55,219.55,1,219.554,0,1
11/17/2022 14:33,219.4,219.44,219.4,219.44,2,219.418,0,2
11/17/2022 14:34,219.44,219.44,219.44,219.44,0,219.44,0,0
11/17/2022 14:34,219.56,219.56,219.56,219.56,4,219.56,0,3
11/17/2022 14:35,219.81,219.81,219.8,219.81,1,219.809,0,1
11/17/2022 14:35,219.46,219.46,219.46,219.46,1,219.46,0,1
11/17/2022 14:36,219.34,219.34,219.33,219.33,2,219.335,0,2
11/17/2022 14:36,219.4,219.44,219.4,219.44,2,219.418,0,2
11/17/2022 14:37,219.44,219.44,219.44,219.44,0,219.44,0,0
11/17/2022 14:37,219.29,219.29,219.29,219.29,1,219.29,0,1
11/17/2022 14:38,219.4,219.41,219.4,219.4,8,219.408,0,6
11/17/2022 14:38,219.4,219.4,219.4,219.4,0,219.4,0,0
11/17/2022 14:39,219.4,219.4,219.4,219.4,0,219.4,0,0
11/17/2022 14:39,219.44,220.01,219.44,220.01,58,219.638,0,29
11/17/2022 14:40,220.07,220.18,220.01,220.01,12,220.045,0,6
11/17/2022 14:40,219.98,220.12,219.96,219.96,8,220.002,0,4
11/17/2022 14:41,220.06,220.37,220.05,220.37,27,220.227,0,12
11/17/2022 14:41,220.51,220.7,220.41,220.6,42,220.549,0,17
11/17/2022 14:42,220.5,220.54,220.5,220.53,5,220.522,0,4
11/17/2022 14:42,220.53,220.92,220.53,220.92,12,220.66,0,8
11/17/2022 14:43,220.68,220.91,220.68,220.91,19,220.775,0,12
11/17/2022 14:43,220.84,220.87,220.68,220.87,18,220.78,0,14
11/17/2022 14:44,220.72,220.73,220.53,220.53,13,220.627,0,9
11/17/2022 14:44,220.65,220.89,220.65,220.89,7,220.73,0,6
11/17/2022 14:45,220.76,220.76,220.61,220.61,22,220.667,0,6
11/17/2022 14:45,220.73,220.73,220.72,220.73,3,220.725,0,3
11/17/2022 14:46,220.72,220.83,220.71,220.82,29,220.731,0,9
11/17/2022 14:46,221,221.16,221,221.05,25,221.076,0,25
11/17/2022 14:47,221.16,221.3,221.14,221.29,16,221.243,0,16
11/17/2022 14:47,221.28,221.32,221.28,221.31,3,221.295,0,3
11/17/2022 14:48,221.38,221.39,221.36,221.39,3,221.377,0,3
11/17/2022 14:48,221.35,221.36,221.13,221.19,22,221.226,0,10
11/17/2022 14:49,221.34,221.63,221.33,221.63,16,221.548,0,7
11/17/2022 14:49,221.65,221.65,221.65,221.65,1,221.65,0,1
11/17/2022 14:50,221.45,221.45,221.39,221.42,24,221.415,0,10
11/17/2022 14:50,221.42,221.42,221.42,221.42,0,221.42,0,0
11/17/2022 14:51,221.5,221.53,221.4,221.47,8,221.497,0,8
11/17/2022 14:51,221.65,221.72,221.53,221.55,11,221.605,0,11
11/17/2022 14:52,221.55,221.55,221.51,221.52,2,221.53,0,2
11/17/2022 14:52,221.51,221.71,221.5,221.71,14,221.574,0,11
11/17/2022 14:53,221.78,221.78,221.78,221.78,2,221.78,0,1
11/17/2022 14:53,221.81,221.85,221.69,221.7,11,221.738,0,9
11/17/2022 14:54,221.56,221.67,221.52,221.6,5,221.582,0,5
11/17/2022 14:54,221.71,221.75,221.52,221.54,13,221.621,0,11
11/17/2022 14:55,221.5,221.5,221.42,221.42,4,221.462,0,4
11/17/2022 14:55,221.33,221.33,221.25,221.25,8,221.27,0,4
11/17/2022 14:56,221.35,221.36,221.18,221.27,32,221.261,0,30
11/17/2022 14:56,221.28,221.28,221.27,221.28,3,221.275,0,2
11/17/2022 14:57,221.28,221.29,221,221.03,20,221.109,0,18
11/17/2022 14:57,220.95,220.98,220.73,220.8,16,220.846,0,14
11/17/2022 14:58,220.91,221,220.79,221,7,220.906,0,7
11/17/2022 14:58,221.03,221.1,220.99,220.99,6,221.042,0,6
11/17/2022 14:59,221.05,221.05,221.02,221.02,2,221.035,0,2
11/17/2022 14:59,220.9,220.9,220.89,220.9,6,220.898,0,6
11/17/2022 15:00,220.98,220.98,220.98,220.98,5,220.98,0,5
11/17/2022 15:00,221.05,221.05,221.04,221.05,1,221.045,0,1
11/17/2022 15:01,220.87,220.87,220.72,220.72,7,220.788,0,7
11/17/2022 15:01,220.67,220.81,220.67,220.81,3,220.733,0,3
11/17/2022 15:02,220.7,220.7,220.69,220.69,2,220.693,0,2
11/17/2022 15:02,220.57,220.74,220.57,220.7,12,220.695,0,10
11/17/2022 15:03,220.51,220.51,220.51,220.51,2,220.51,0,1
11/17/2022 15:03,220.51,220.51,220.51,220.51,0,220.51,0,0
11/17/2022 15:04,220.74,221.06,220.74,221.06,7,220.864,0,7
11/17/2022 15:04,220.94,221.18,220.87,221.09,31,221,0,30
11/17/2022 15:05,221.1,221.13,221.07,221.09,7,221.101,0,6
11/17/2022 15:05,221.19,221.19,221.15,221.16,3,221.166,0,2
11/17/2022 15:06,221.26,221.48,221.18,221.48,10,221.284,0,5
11/17/2022 15:06,221.48,221.48,221.48,221.48,0,221.48,0,0
11/17/2022 15:07,221.48,221.48,221.48,221.48,0,221.48,0,0
11/17/2022 15:07,221.39,221.47,221.39,221.47,7,221.401,0,3
11/17/2022 15:08,221.44,221.44,221.16,221.16,14,221.2,0,14
11/17/2022 15:08,221.06,221.16,221.06,221.16,2,221.11,0,2
11/17/2022 15:09,221.04,221.04,221.02,221.03,26,221.029,0,4
11/17/2022 15:09,221.03,221.17,221.02,221.07,19,221.07,0,17
11/17/2022 15:10,221.08,221.08,221.08,221.08,2,221.08,0,2
11/17/2022 15:10,221.04,221.07,220.98,221.05,13,221.035,0,12
11/17/2022 15:11,220.96,221.18,220.95,221.18,9,221.07,0,8
11/17/2022 15:11,221.1,221.1,221.1,221.1,1,221.1,0,1
11/17/2022 15:12,221.06,221.06,221.01,221.01,3,221.043,0,3
11/17/2022 15:12,221.01,221.01,221.01,221.01,0,221.01,0,0
11/17/2022 15:13,221.03,221.04,221.03,221.04,2,221.035,0,2
11/17/2022 15:13,221.04,221.04,221.04,221.04,0,221.04,0,0
11/17/2022 15:14,220.92,221.04,220.89,221.02,31,221.004,0,26
11/17/2022 15:14,221.01,221.01,220.98,220.99,21,220.986,0,2
11/17/2022 15:15,220.99,220.99,220.98,220.99,2,220.985,0,1
11/17/2022 15:15,220.98,220.98,220.97,220.97,5,220.972,0,3
11/17/2022 15:16,220.98,221.14,220.98,221.1,13,221.073,0,12
11/17/2022 15:16,221.21,221.21,221.15,221.15,21,221.206,0,2
11/17/2022 15:17,221.15,221.15,221.15,221.15,0,221.15,0,0
11/17/2022 15:17,221.16,221.16,221,221.05,35,221.057,0,10
11/17/2022 15:18,221.03,221.11,221.03,221.06,11,221.043,0,6
11/17/2022 15:18,221.04,221.3,221.04,221.3,14,221.152,0,11
11/17/2022 15:19,221.15,221.15,221.13,221.13,3,221.143,0,3
11/17/2022 15:19,221.13,221.13,221.13,221.13,0,221.13,0,0
11/17/2022 15:20,221,221.05,221,221.04,8,221.033,0,7
11/17/2022 15:20,221.04,221.04,221.04,221.04,38,221.04,0,1
11/17/2022 15:21,221.03,221.04,221.01,221.02,13,221.034,0,2
11/17/2022 15:21,221.08,221.08,220.81,220.95,7,220.919,0,6
11/17/2022 15:22,221,221.07,221,221.07,15,221.042,0,12
11/17/2022 15:22,221.19,221.19,221.19,221.19,4,221.19,0,1
11/17/2022 15:23,221.19,221.38,221.19,221.38,6,221.257,0,6
11/17/2022 15:23,221.5,221.83,221.5,221.83,14,221.613,0,14
11/17/2022 15:24,221.73,221.89,221.66,221.66,4,221.764,0,4
11/17/2022 15:24,221.55,221.74,221.48,221.48,9,221.568,0,6
11/17/2022 15:25,221.48,221.48,221.48,221.48,0,221.48,0,0
11/17/2022 15:25,221.48,221.48,221.48,221.48,0,221.48,0,0
11/17/2022 15:26,221.63,221.63,221.41,221.41,2,221.52,0,2
11/17/2022 15:26,221.44,221.44,221.27,221.31,6,221.377,0,6
11/17/2022 15:27,221.42,221.5,221.42,221.5,4,221.44,0,3
11/17/2022 15:27,221.49,221.5,221.49,221.5,2,221.495,0,2
11/17/2022 15:28,221.57,221.68,221.57,221.68,5,221.598,0,4
11/17/2022 15:28,221.66,221.66,221.52,221.52,3,221.575,0,3
11/17/2022 15:29,221.52,221.52,221.42,221.43,3,221.457,0,3
11/17/2022 15:29,221.47,221.55,221.46,221.55,2,221.51,0,2
11/17/2022 15:30,221.64,221.64,221.63,221.64,1,221.635,0,1
11/17/2022 15:30,221.59,221.59,221.59,221.59,1,221.59,0,1
11/17/2022 15:31,221.45,221.49,221.45,221.49,2,221.47,0,2
11/17/2022 15:31,221.54,221.68,221.52,221.68,21,221.588,0,19
11/17/2022 15:32,221.73,221.73,221.54,221.54,7,221.639,0,7
11/17/2022 15:32,221.66,221.67,221.65,221.67,8,221.664,0,2
11/17/2022 15:33,221.72,221.72,221.68,221.69,3,221.697,0,3
11/17/2022 15:33,221.77,221.77,221.77,221.77,3,221.77,0,3
11/17/2022 15:34,221.81,221.89,221.77,221.86,5,221.821,0,5
11/17/2022 15:34,221.83,221.85,221.75,221.75,4,221.808,0,4
11/17/2022 15:35,221.77,221.77,221.72,221.72,7,221.739,0,7
11/17/2022 15:35,221.65,221.73,221.64,221.73,9,221.657,0,9
11/17/2022 15:36,221.62,221.62,221.49,221.49,6,221.55,0,6
11/17/2022 15:36,221.39,221.39,221.38,221.39,2,221.388,0,2
11/17/2022 15:37,221.29,221.49,221.29,221.37,15,221.441,0,14
11/17/2022 15:37,221.28,221.28,221.2,221.27,5,221.26,0,5
11/17/2022 15:38,221.28,221.35,221.27,221.31,7,221.331,0,7
11/17/2022 15:38,221.51,221.52,221.41,221.5,7,221.496,0,6
11/17/2022 15:39,221.62,221.7,221.62,221.7,3,221.673,0,3
11/17/2022 15:39,221.62,221.77,221.62,221.77,2,221.696,0,2
11/17/2022 15:40,221.76,221.76,221.76,221.76,2,221.76,0,2
11/17/2022 15:40,221.87,222.25,221.87,222.22,23,222.056,0,19
11/17/2022 15:41,222.15,222.56,222.1,222.55,30,222.286,0,22
11/17/2022 15:41,222.4,222.53,222.39,222.53,7,222.492,0,7
11/17/2022 15:42,222.52,222.52,222.27,222.33,13,222.369,0,13
11/17/2022 15:42,222.27,222.28,222.27,222.27,1,222.273,0,1
11/17/2022 15:43,222.34,222.34,222.06,222.06,8,222.159,0,8
11/17/2022 15:43,222.01,222.16,221.96,222.15,18,222.054,0,18
11/17/2022 15:44,222.07,222.07,222.04,222.04,4,222.058,0,4
11/17/2022 15:44,221.97,221.97,221.94,221.94,3,221.959,0,3
11/17/2022 15:45,221.95,222.19,221.95,222.19,10,222.13,0,9
11/17/2022 15:45,222.27,222.33,222.24,222.24,5,222.268,0,4
11/17/2022 15:46,222.24,222.24,222.02,222.07,26,222.112,0,24
11/17/2022 15:46,222.15,222.15,222.03,222.08,17,222.078,0,6
11/17/2022 15:47,222.09,222.09,222.06,222.09,5,222.08,0,5
11/17/2022 15:47,222.13,222.13,222.13,222.13,1,222.13,0,1
11/17/2022 15:48,222.14,222.29,222.14,222.29,26,222.224,0,21
11/17/2022 15:48,222.36,222.44,222.36,222.44,2,222.4,0,2
11/17/2022 15:49,222.53,222.53,222.3,222.3,15,222.383,0,15
11/17/2022 15:49,222.4,222.48,222.4,222.44,14,222.437,0,10
11/17/2022 15:50,222.47,222.47,222.38,222.45,6,222.443,0,6
11/17/2022 15:50,222.29,222.43,222.29,222.43,14,222.395,0,14
11/17/2022 15:51,222.53,222.54,222.34,222.43,7,222.459,0,7
11/17/2022 15:51,222.42,222.42,222.42,222.42,1,222.42,0,1
11/17/2022 15:52,222.42,222.42,222.28,222.4,22,222.357,0,20
11/17/2022 15:52,222.41,222.56,222.4,222.56,15,222.496,0,12
11/17/2022 15:53,222.51,222.51,222.43,222.44,34,222.447,0,10
11/17/2022 15:53,222.38,222.38,222.31,222.33,11,222.358,0,11
11/17/2022 15:54,222.37,222.67,222.36,222.67,42,222.535,0,24
11/17/2022 15:54,222.68,222.68,222.37,222.37,29,222.511,0,28
11/17/2022 15:55,222.48,222.49,222.3,222.35,9,222.419,0,7
11/17/2022 15:55,222.32,222.52,222.31,222.51,25,222.43,0,19
11/17/2022 15:56,222.51,222.52,222.18,222.21,28,222.31,0,26
11/17/2022 15:56,222.25,222.26,222.2,222.24,8,222.228,0,8
11/17/2022 15:57,222.24,222.37,222.23,222.35,26,222.307,0,23
11/17/2022 15:57,222.37,222.42,222.18,222.19,42,222.309,0,40
11/17/2022 15:58,222.29,222.3,222.02,222.05,90,222.183,0,69
11/17/2022 15:58,222,222.28,222,222.21,40,222.152,0,31
11/17/2022 15:59,222.2,222.4,222.16,222.4,68,222.226,0,56
11/17/2022 15:59,222.4,222.92,222.39,222.73,62,222.67,0,48
11/18/2022 9:30,228.4,229.28,227.05,229.28,163,228.391,0,15
11/18/2022 9:30,229.19,229.19,228.57,228.73,4,228.781,0,3
11/18/2022 9:31,228.54,228.7,228.12,228.12,18,228.527,0,5
11/18/2022 9:31,228.05,228.05,227.14,227.14,5,227.814,0,5
11/18/2022 9:32,227.14,227.14,227.14,227.14,0,227.14,0,0
11/18/2022 9:32,226.59,226.6,225.39,225.39,12,226.391,0,2
11/18/2022 9:33,226.27,226.27,225.31,225.31,2,225.788,0,2
11/18/2022 9:33,225.31,225.31,225.31,225.31,0,225.31,0,0
11/18/2022 9:34,224.15,224.87,224.15,224.87,4,224.4,0,3
11/18/2022 9:34,224.97,224.97,224.97,224.97,1,224.97,0,1
11/18/2022 9:35,224.73,224.73,224.73,224.73,1,224.73,0,1
11/18/2022 9:35,224.95,224.95,224.35,224.35,3,224.6,0,2
11/18/2022 9:36,224.96,224.96,224.96,224.96,1,224.96,0,1
11/18/2022 9:36,224.37,225,224.37,225,6,224.892,0,2
11/18/2022 9:37,224.59,224.93,224.34,224.34,33,224.671,0,31
11/18/2022 9:37,224.34,224.34,224.34,224.34,0,224.34,0,0
11/18/2022 9:38,224.01,224.01,224.01,224.01,1,224.01,0,1
11/18/2022 9:38,223.93,223.93,223.89,223.89,2,223.91,0,2
11/18/2022 9:39,224.56,224.56,224.55,224.56,3,224.555,0,1
11/18/2022 9:39,223.86,223.94,223.43,223.43,3,223.742,0,3
11/18/2022 9:40,223.44,223.44,223.11,223.11,4,223.275,0,4
11/18/2022 9:40,223.11,223.11,223.11,223.11,0,223.11,0,0
11/18/2022 9:41,223.44,223.9,223,223.8,36,223.599,0,33
11/18/2022 9:41,223.8,223.8,223.8,223.8,0,223.8,0,0
11/18/2022 9:42,223.91,224.07,223.9,223.9,7,223.927,0,5
11/18/2022 9:42,224,224.01,223.5,223.54,9,223.757,0,9
11/18/2022 9:43,223.45,223.45,223.43,223.44,7,223.439,0,7
11/18/2022 9:43,223.42,223.5,223.21,223.5,31,223.424,0,9
11/18/2022 9:44,223.74,223.75,223.52,223.52,12,223.69,0,11
11/18/2022 9:44,223.37,223.38,223.37,223.37,1,223.373,0,1
11/18/2022 9:45,223.37,224,223.37,224,29,223.784,0,15
11/18/2022 9:45,224.03,224.03,223.85,223.85,4,223.933,0,4
